vlookup,Lower Ambient Temperature,Upper Ambient Temperature,Barometric Pressure,Relative Humidity,Wind Direction,Wind Speed,H2S,Toluene,O-Xylene,Ethylbenzene,MP-Xylene,Benzene,CH4,NMHC,THC,Noise,Solar Radiation,Atm P.
Mushr13022023,,22.40416666666667,,50.8125,175.41666666666666,3.8550000000000004,,,,,,,,,,,,
Mushr13032023,,26.41304347826087,,37.2695652173913,195.1304347826087,7.821818181818182,,,,,,,,,,,,
Mushr13042023,,29.304166666666664,,42.875,171.29166666666666,5.28,,,,,,,,,,,,
Mushr13052023,,31.429166666666664,,42.104166666666664,185.70833333333334,6.18,,,,,,,,,,,,
Mushr13062023,,34.50833333333333,,43.40416666666667,197.70833333333334,5.4750000000000005,,,,,,,,,,,,
Mushr13072023,,35.725,,51.28333333333333,207.91666666666666,4.815,,,,,,,,,,,,
Mushr14012023,,19.458333333333332,,47.85,45.833333333333336,6.2250000000000005,,,,,,,,,,,,
Mushr14022023,,23.104347826086954,,49.0304347826087,154.1304347826087,4.946086956521739,,,,,,,,,,,,
Mushr14032023,,25.008333333333336,,52.5875,174.66666666666666,3.9450000000000003,,,,,,,,,,,,
Mushr14042023,,27.6875,,52.375,213.20833333333334,5.685,,,,,,,,,,,,
Mushr14052023,,32.425000000000004,,27.641666666666666,191.0,8.01,,,,,,,,,,,,
Mushr14062023,,34.25,,48.5875,190.95833333333334,8.67,,,,,,,,,,,,
Mushr14072023,,37.916666666666664,,39.604166666666664,203.375,5.745,,,,,,,,,,,,
Mushr15012023,,19.175,,59.69583333333333,113.41666666666667,3.84,,,,,,,,,,,,
Mushr15022023,,23.620833333333334,,41.05416666666667,161.41666666666666,5.3999999999999995,,,,,,,,,,,,
Mushr15032023,,24.129166666666666,,54.5,161.58333333333334,2.8350000000000004,,,,,,,,,,,,
Mushr15042023,,25.075,,52.625,204.5,8.91,,,,,,,,,,,,
Mushr15052023,,30.454166666666666,,41.583333333333336,197.58333333333334,9.6,,,,,,,,,,,,
Mushr15062023,,33.69583333333333,,49.458333333333336,187.70833333333334,7.02,,,,,,,,,,,,
Mushr15072023,,38.645833333333336,,31.933333333333334,157.54166666666666,6.041739130434783,,,,,,,,,,,,
Mushr16012023,,19.670833333333334,,66.65416666666667,186.91666666666666,3.09,,,,,,,,,,,,
Mushr16022023,,24.383333333333336,,31.429166666666664,170.45833333333334,5.025,,,,,,,,,,,,
Mushr16032023,,25.03333333333333,,46.85833333333334,186.04166666666666,4.930434782608696,,,,,,,,,,,,
Mushr16042023,,23.900000000000002,,53.24166666666667,192.875,7.935,,,,,,,,,,,,
Mushr16052023,,29.833333333333332,,41.74166666666667,198.70833333333334,9.33,,,,,,,,,,,,
Mushr16062023,,33.475,,56.020833333333336,192.79166666666666,7.800000000000001,,,,,,,,,,,,
Mushr16072023,,37.449999999999996,,32.3375,171.0,7.095,,,,,,,,,,,,
Mushr17012023,,20.979166666666668,,66.05,113.79166666666667,3.975,,,,,,,,,,,,
Mushr17022023,,20.791666666666668,,68.44583333333334,199.45833333333334,3.6750000000000003,,,,,,,,,,,,
Mushr17032023,,23.715999999999998,,57.763999999999996,199.24,7.574400000000001,,,,,,,,,,,,
Mushr17042023,,25.0125,,51.479166666666664,202.33333333333334,8.025,,,,,,,,,,,,
Mushr17052023,,32.875,,31.5125,201.875,7.935,,,,,,,,,,,,
Mushr17062023,,32.579166666666666,,52.03333333333333,194.5,8.790000000000001,,,,,,,,,,,,
Mushr17072023,,35.670833333333334,,41.641666666666666,216.83333333333334,5.355,,,,,,,,,,,,
Mushr18012023,,21.020833333333332,,59.59583333333333,239.5,9.375,,,,,,,,,,,,
Mushr18022023,,20.541666666666668,,69.08749999999999,186.83333333333334,5.505,,,,,,,,,,,,
Mushr18032023,,21.791666666666668,,63.07916666666666,194.66666666666666,6.195,,,,,,,,,,,,
Mushr18042023,,25.037499999999998,,46.69583333333333,179.70833333333334,6.390000000000001,,,,,,,,,,,,
Mushr18052023,,31.596,,29.612,158.8,4.8096000000000005,,,,,,,,,,,,
Mushr18062023,,32.31666666666667,,49.12083333333334,195.125,4.95,,,,,,,,,,,,
Mushr18072023,,35.354166666666664,,53.5375,179.95833333333334,4.8,,,,,,,,,,,,
Mushr19012023,,20.73333333333333,,56.36666666666667,233.54166666666666,5.954999999999999,,,,,,,,,,,,
Mushr19022023,,19.675,,64.91666666666667,192.29166666666666,6.9750000000000005,,,,,,,,,,,,
Mushr19032023,,21.51304347826087,,61.30434782608695,176.34782608695653,3.928695652173913,,,,,,,,,,,,
Mushr19042023,,23.87391304347826,,55.9,185.08695652173913,4.843636363636364,,,,,,,,,,,,
Mushr19052023,,32.979166666666664,,31.46521739130435,165.0,4.6499999999999995,,,,,,,,,,,,
Mushr19062023,,34.2125,,50.71666666666667,171.29166666666666,4.755,,,,,,,,,,,,
Mushr19072023,,35.208333333333336,,55.30416666666667,202.6086956521739,5.28,,,,,,,,,,,,
Mushr20012023,,18.325,,56.80833333333334,119.29166666666667,4.62,,,,,,,,,,,,
Mushr20022023,,19.287499999999998,,65.22083333333333,195.45833333333334,6.66,,,,,,,,,,,,
Mushr20032023,,23.195833333333336,,48.25833333333333,172.41666666666666,4.83,,,,,,,,,,,,
Mushr20042023,,24.025000000000002,,56.2125,184.41666666666666,5.07,,,,,,,,,,,,
Mushr20052023,,34.3375,,27.320833333333336,206.70833333333334,7.185,,,,,,,,,,,,
Mushr20062023,,35.24583333333333,,44.80833333333334,200.91666666666666,5.265,,,,,,,,,,,,
Mushr20072023,,35.46086956521739,,53.917391304347824,188.7391304347826,5.118260869565217,,,,,,,,,,,,
Mushr21012023,,18.716666666666665,,51.11666666666667,118.625,4.62,,,,,,,,,,,,
Mushr21022023,,19.741666666666667,,66.15416666666667,188.91666666666666,5.04,,,,,,,,,,,,
Mushr21032023,,23.8125,,45.89166666666667,169.91666666666666,4.875,,,,,,,,,,,,
Mushr21042023,,24.729166666666668,,43.80833333333334,175.375,4.83,,,,,,,,,,,,
Mushr21052023,,34.275,,31.191666666666666,234.5,5.73,,,,,,,,,,,,
Mushr21062023,,34.5,,44.68333333333334,205.20833333333334,4.241739130434783,,,,,,,,,,,,
Mushr21072023,,37.083333333333336,,47.50416666666666,148.20833333333334,6.315,,,,,,,,,,,,
Mushr22012023,,18.712500000000002,,52.49166666666667,122.70833333333333,5.34,,,,,,,,,,,,
Mushr22022023,,19.995833333333334,,65.96249999999999,179.08333333333334,4.7250000000000005,,,,,,,,,,,,
Mushr22032023,,23.25,,44.12083333333334,252.5,11.085,,,,,,,,,,,,
Mushr22042023,,25.650000000000002,,40.395833333333336,180.58333333333334,3.555,,,,,,,,,,,,
Mushr22052023,,32.958333333333336,,34.525,232.70833333333334,5.085,,,,,,,,,,,,
Mushr22062023,,34.920833333333334,,44.85833333333333,196.04166666666666,5.79,,,,,,,,,,,,
Mushr22072023,,37.604166666666664,,43.14166666666667,151.08333333333334,7.755,,,,,,,,,,,,
Mushr23012023,,18.2,,60.104166666666664,51.75,5.5200000000000005,,,,,,,,,,,,
Mushr23022023,,20.091666666666665,,50.49583333333334,175.95833333333334,3.345,,,,,,,,,,,,
Mushr23032023,,22.329166666666666,,42.69166666666666,244.91666666666666,12.705,,,,,,,,,,,,
Mushr23042023,,25.52916666666667,,43.416666666666664,193.33333333333334,4.9799999999999995,,,,,,,,,,,,
Mushr23052023,,32.49166666666667,,36.729166666666664,218.04166666666666,4.905,,,,,,,,,,,,
Mushr23062023,,33.76,,54.536,192.52,6.3072,,,,,,,,,,,,
Mushr23072023,,37.74166666666667,,43.512499999999996,128.95833333333334,8.700000000000001,,,,,,,,,,,,
Mushr24012023,,18.470833333333335,,56.425000000000004,74.33333333333333,5.985,,,,,,,,,,,,
Mushr24022023,,22.224999999999998,,39.57083333333333,169.33333333333334,3.756521739130435,,,,,,,,,,,,
Mushr24032023,,21.558333333333334,,57.13333333333333,198.33333333333334,5.82,,,,,,,,,,,,
Mushr24042023,,26.441666666666666,,34.954166666666666,194.75,4.022608695652174,,,,,,,,,,,,
Mushr24052023,,31.695833333333336,,40.112500000000004,213.33333333333334,5.205,,,,,,,,,,,,
Mushr24062023,,34.800000000000004,,44.22083333333333,199.125,6.1499999999999995,,,,,,,,,,,,
Mushr24072023,,36.62083333333333,,43.56666666666666,157.20833333333334,7.740000000000001,,,,,,,,,,,,
Mushr25012023,,17.445833333333333,,63.24583333333334,68.04166666666667,7.170000000000001,,,,,,,,,,,,
Mushr25022023,,24.358333333333334,,44.27916666666667,171.70833333333334,7.065,,,,,,,,,,,,
Mushr25032023,,21.541666666666668,,61.75416666666666,198.58333333333334,3.75,,,,,,,,,,,,
Mushr25042023,,27.633333333333336,,33.1,207.75,4.523478260869566,,,,,,,,,,,,
Mushr25052023,,32.3375,,38.458333333333336,175.625,5.775652173913044,,,,,,,,,,,,
Mushr25062023,,35.074999999999996,,44.19583333333333,193.54166666666666,5.595,,,,,,,,,,,,
Mushr25072023,,37.69583333333333,,38.74583333333333,150.79166666666666,7.29,,,,,,,,,,,,
Mushr26012023,,16.825,,76.25416666666666,99.0,7.2,,,,,,,,,,,,
Mushr26022023,,24.4375,,44.12916666666666,153.375,4.53,,,,,,,,,,,,
Mushr26032023,,23.95,,54.395833333333336,130.79166666666666,5.04,,,,,,,,,,,,
Mushr26042023,,27.5625,,47.20416666666667,173.79166666666666,6.255,,,,,,,,,,,,
Mushr26052023,,33.61739130434783,,32.80869565217392,189.34782608695653,8.139130434782608,,,,,,,,,,,,
Mushr26062023,,35.166666666666664,,55.725,202.04166666666666,6.510000000000001,,,,,,,,,,,,
Mushr26072023,,37.17916666666667,,42.55833333333333,99.625,10.455,,,,,,,,,,,,
Mushr27012023,,15.708333333333334,,82.94583333333334,99.66666666666667,8.459999999999999,,,,,,,,,,,,
Mushr27022023,,24.787499999999998,,44.291666666666664,162.70833333333334,4.38,,,,,,,,,,,,
Mushr27032023,,26.929166666666664,,44.11666666666667,150.25,6.645,,,,,,,,,,,,
Mushr27042023,,26.458333333333332,,46.979166666666664,191.66666666666666,6.330000000000001,,,,,,,,,,,,
Mushr27052023,,33.583333333333336,,35.87916666666667,204.20833333333334,8.58,,,,,,,,,,,,
Mushr27062023,,36.982608695652175,,47.07826086956521,93.65217391304348,9.923478260869565,,,,,,,,,,,,
Mushr27072023,,36.384,,43.308,160.76,8.6976,,,,,,,,,,,,
Mushr28012023,,17.120833333333334,,71.425,220.45833333333334,3.2243478260869565,,,,,,,,,,,,
Mushr28022023,,24.8125,,38.78333333333333,179.875,4.41,,,,,,,,,,,,
Mushr28032023,,24.59166666666667,,52.69583333333333,227.125,8.865,,,,,,,,,,,,
Mushr28042023,,25.729166666666668,,41.13333333333333,207.45833333333334,5.25,,,,,,,,,,,,
Mushr28052023,,31.662499999999998,,46.4375,191.79166666666666,7.140000000000001,,,,,,,,,,,,
Mushr28062023,,36.079166666666666,,51.4,165.29166666666666,6.765000000000001,,,,,,,,,,,,
Mushr28072023,,36.5875,,43.762499999999996,199.20833333333334,7.23,,,,,,,,,,,,
Mushr29012023,,16.045833333333334,,64.31666666666666,188.04166666666666,1.89,,,,,,,,,,,,
Mushr29032023,,23.791666666666668,,51.69166666666666,224.58333333333334,9.675,,,,,,,,,,,,
Mushr29042023,,25.628,,40.86,189.84,4.3632,,,,,,,,,,,,
Mushr29052023,,31.816666666666666,,46.63333333333333,176.58333333333334,5.565,,,,,,,,,,,,
Mushr29062023,,35.40909090909091,,53.96363636363637,172.17391304347825,6.561818181818182,,,,,,,,,,,,
Mushr29072023,,36.09583333333333,,49.38333333333333,191.66666666666666,4.89,,,,,,,,,,,,
Mushr30012023,,17.058333333333334,,68.76666666666667,177.45833333333334,2.58,,,,,,,,,,,,
Mushr30032023,,22.304166666666664,,61.57916666666667,192.66666666666666,5.925000000000001,,,,,,,,,,,,
Mushr30042023,,27.630434782608695,,30.58695652173913,209.3913043478261,4.335652173913044,,,,,,,,,,,,
Mushr30052023,,32.69583333333333,,44.262499999999996,186.58333333333334,4.47,,,,,,,,,,,,
Mushr30062023,,34.854166666666664,,49.949999999999996,184.20833333333334,6.72,,,,,,,,,,,,
Mushr30072023,,34.958333333333336,,54.6,194.91666666666666,4.86,,,,,,,,,,,,
Mushr31012023,,18.724999999999998,,63.36666666666667,124.25,4.742608695652174,,,,,,,,,,,,
Mushr31032023,,22.583333333333332,,63.525,206.375,4.41,,,,,,,,,,,,
Mushr31052023,,33.1,,45.09166666666667,189.125,7.065,,,,,,,,,,,,
Mushr31072023,,34.56086956521739,,55.24347826086956,212.4090909090909,5.055652173913043,,,,,,,,,,,,
Mushr01082023,,34.344,,55.64,189.96,4.4496,,,,,,,,,,,,
Mushr01092023,,34.304,,54.656000000000006,192.52,4.0464,,,,,,,,,,,,
Mushr01102023,,31.511999999999997,,55.751999999999995,200.24,4.9968,,,,,,,,,,,,
Mushr01112023,,28.968000000000004,,43.071999999999996,116.64,4.98,,,,,,,,,,,,
Mushr01122023,,22.664,,63.916000000000004,169.56,2.1888,,,,,,,,,,,,
Mushr02082023,,36.208333333333336,,46.09583333333333,202.75,5.325,,,,,,,,,,,,
Mushr02092023,,35.104166666666664,,51.737500000000004,73.04166666666667,6.72,,,,,,,,,,,,
Mushr02102023,,31.758333333333336,,52.90833333333333,176.0,4.785,,,,,,,,,,,,
Mushr02112023,,28.458333333333332,,42.88333333333333,162.83333333333334,3.84,,,,,,,,,,,,
Mushr02122023,,23.349999999999998,,66.59583333333333,167.08333333333334,2.4417391304347826,,,,,,,,,,,,
Mushr03082023,,38.2125,,36.333333333333336,236.83333333333334,6.6450000000000005,,,,,,,,,,,,
Mushr03092023,,34.97083333333333,,49.270833333333336,166.125,6.105,,,,,,,,,,,,
Mushr03102023,,32.041666666666664,,55.375,161.625,4.260000000000001,,,,,,,,,,,,
Mushr03112023,,28.075,,52.62083333333334,187.70833333333334,5.685,,,,,,,,,,,,
Mushr03122023,,23.141666666666666,,69.49583333333334,192.79166666666666,3.8618181818181814,,,,,,,,,,,,
Mushr04082023,,37.80833333333333,,35.775,194.625,4.5,,,,,,,,,,,,
Mushr04092023,,34.675000000000004,,52.362500000000004,187.41666666666666,5.760000000000001,,,,,,,,,,,,
Mushr04102023,,31.691666666666666,,56.145833333333336,207.66666666666666,3.4499999999999997,,,,,,,,,,,,
Mushr04112023,,28.434782608695652,,57.81739130434782,190.91304347826087,6.542608695652174,,,,,,,,,,,,
Mushr04122023,,23.15416666666667,,66.22500000000001,178.625,3.158181818181818,,,,,,,,,,,,
Mushr05082023,,38.77391304347826,,37.15652173913043,142.47826086956522,6.855652173913044,,,,,,,,,,,,
Mushr05092023,,34.5875,,58.512499999999996,192.95833333333334,4.83,,,,,,,,,,,,
Mushr05102023,,31.758333333333336,,60.24166666666667,170.70833333333334,3.4949999999999997,,,,,,,,,,,,
Mushr05112023,,28.2,,51.59166666666667,192.41666666666666,6.615000000000001,,,,,,,,,,,,
Mushr05122023,,23.0625,,60.125,189.08333333333334,2.475,,,,,,,,,,,,
Mushr06082023,,38.85,,30.370833333333334,142.33333333333334,4.8,,,,,,,,,,,,
Mushr06092023,,35.856521739130436,,52.14782608695653,207.47826086956522,6.685714285714286,,,,,,,,,,,,
Mushr06102023,,32.28333333333333,,65.28333333333333,177.66666666666666,7.095,,,,,,,,,,,,
Mushr06112023,,27.641666666666666,,49.21666666666667,188.91666666666666,5.355,,,,,,,,,,,,
Mushr06122023,,22.52916666666667,,62.5625,217.125,2.805,,,,,,,,,,,,
Mushr07082023,,37.31666666666667,,32.237500000000004,184.58333333333334,5.955000000000001,,,,,,,,,,,,
Mushr07092023,,34.729166666666664,,47.083333333333336,169.45833333333334,7.231304347826087,,,,,,,,,,,,
Mushr07102023,,33.64782608695652,,51.79565217391304,170.91304347826087,5.478260869565218,,,,,,,,,,,,
Mushr07112023,,27.1875,,54.425000000000004,174.375,4.515,,,,,,,,,,,,
Mushr07122023,,22.333333333333332,,61.69583333333333,178.25,3.315,,,,,,,,,,,,
Mushr08082023,,36.13333333333333,,39.545833333333334,207.58333333333334,6.765000000000001,,,,,,,,,,,,
Mushr08092023,,33.916666666666664,,47.3375,181.625,5.595,,,,,,,,,,,,
Mushr08102023,,33.079166666666666,,41.0125,188.41666666666666,3.42,,,,,,,,,,,,
Mushr08112023,,26.15416666666667,,58.487500000000004,191.875,3.2086956521739127,,,,,,,,,,,,
Mushr08122023,,22.108333333333334,,61.925000000000004,160.33333333333334,2.19,,,,,,,,,,,,
Mushr09082023,,36.275,,43.4625,170.91666666666666,4.22608695652174,,,,,,,,,,,,
Mushr09092023,,33.74166666666667,,48.38333333333333,189.79166666666666,4.8,,,,,,,,,,,,
Mushr09102023,,31.84166666666667,,53.625,193.45833333333334,5.25,,,,,,,,,,,,
Mushr09112023,,27.483333333333334,,47.87916666666666,67.75,5.535,,,,,,,,,,,,
Mushr09122023,,22.28333333333333,,62.49166666666667,165.45833333333334,2.6921739130434785,,,,,,,,,,,,
Mushr10082023,,38.3,,31.40833333333333,171.20833333333334,4.7250000000000005,,,,,,,,,,,,
Mushr10092023,,34.03333333333333,,58.354166666666664,170.625,5.07,,,,,,,,,,,,
Mushr10102023,,31.55652173913043,,65.70434782608696,177.43478260869566,4.601739130434782,,,,,,,,,,,,
Mushr10112023,,26.525000000000002,,46.12916666666666,119.125,3.427826086956522,,,,,,,,,,,,
Mushr10122023,,21.712500000000002,,59.25833333333333,193.04166666666666,2.8330434782608696,,,,,,,,,,,,
Mushr11082023,,38.425000000000004,,34.59583333333333,174.83333333333334,4.71,,,,,,,,,,,,
Mushr11092023,,35.59583333333333,,45.35,166.66666666666666,5.625,,,,,,,,,,,,
Mushr11102023,,31.166666666666668,,57.09583333333333,202.33333333333334,3.28695652173913,,,,,,,,,,,,
Mushr11112023,,25.920833333333334,,45.24583333333334,159.70833333333334,3.1350000000000002,,,,,,,,,,,,
Mushr11122023,,20.962500000000002,,55.00833333333333,198.75,2.235,,,,,,,,,,,,
Mushr12082023,,37.291666666666664,,35.13333333333333,185.0,6.705000000000001,,,,,,,,,,,,
Mushr12092023,,35.104166666666664,,43.71666666666667,197.5,5.655,,,,,,,,,,,,
Mushr12102023,,30.78333333333333,,54.11666666666667,209.25,3.6000000000000005,,,,,,,,,,,,
Mushr12112023,,24.8625,,53.6,146.29166666666666,4.155,,,,,,,,,,,,
Mushr12122023,,20.87391304347826,,60.19565217391305,209.65217391304347,2.52,,,,,,,,,,,,
Mushr13082023,,36.641666666666666,,35.362500000000004,200.5,6.902608695652174,,,,,,,,,,,,
Mushr13092023,,33.8375,,50.25416666666666,186.91666666666666,5.37,,,,,,,,,,,,
Mushr13102023,,30.3,,52.20416666666667,175.04166666666666,3.09,,,,,,,,,,,,
Mushr13112023,,24.195833333333336,,38.21666666666667,153.79166666666666,3.045,,,,,,,,,,,,
Mushr13122023,,21.3125,,55.22083333333333,149.5,3.345,,,,,,,,,,,,
Mushr14082023,,35.516666666666666,,42.85,195.16666666666666,5.205,,,,,,,,,,,,
Mushr14092023,,33.833333333333336,,62.77916666666667,214.5,4.005,,,,,,,,,,,,
Mushr14102023,,30.712500000000002,,56.475,148.70833333333334,3.5843478260869572,,,,,,,,,,,,
Mushr14112023,,23.333333333333332,,46.01666666666667,144.29166666666666,2.955,,,,,,,,,,,,
Mushr14122023,,21.583333333333332,,51.24166666666667,205.0,6.330000000000001,,,,,,,,,,,,
Mushr15082023,,36.887499999999996,,36.89090909090909,140.79166666666666,4.86,,,,,,,,,,,,
Mushr15092023,,34.800000000000004,,54.95416666666667,183.45833333333334,4.83,,,,,,,,,,,,
Mushr15102023,,29.55,,60.63333333333333,168.375,3.6,,,,,,,,,,,,
Mushr15112023,,27.099999999999998,,38.175000000000004,128.375,6.015000000000001,,,,,,,,,,,,
Mushr15122023,,23.2375,,42.775,227.20833333333334,7.56,,,,,,,,,,,,
Mushr16082023,,38.17916666666667,,20.416666666666668,92.625,6.285,,,,,,,,,,,,
Mushr16092023,,34.9125,,55.020833333333336,189.375,5.94,,,,,,,,,,,,
Mushr16102023,,30.787499999999998,,56.1875,174.91666666666666,4.575,,,,,,,,,,,,
Mushr16112023,,26.991666666666664,,48.512499999999996,168.91666666666666,8.52,,,,,,,,,,,,
Mushr16122023,,21.083333333333332,,52.887499999999996,127.875,4.455,,,,,,,,,,,,
Mushr17082023,,35.0625,,44.06666666666666,225.5,5.97,,,,,,,,,,,,
Mushr17092023,,34.449999999999996,,58.88333333333333,211.79166666666666,4.305000000000001,,,,,,,,,,,,
Mushr17102023,,30.8875,,49.43333333333334,151.33333333333334,4.74,,,,,,,,,,,,
Mushr17112023,,24.035294117647055,,65.38823529411764,151.47058823529412,5.484705882352942,,,,,,,,,,,,
Mushr17122023,,21.279166666666665,,41.395833333333336,97.33333333333333,4.7250000000000005,,,,,,,,,,,,
Mushr18082023,,34.229166666666664,,54.333333333333336,210.375,6.401739130434783,,,,,,,,,,,,
Mushr18092023,,34.82083333333333,,52.19583333333333,196.54166666666666,5.0249999999999995,,,,,,,,,,,,
Mushr18102023,,30.379166666666666,,54.65833333333333,184.16666666666666,4.665,,,,,,,,,,,,
Mushr18112023,,24.15416666666667,,67.77083333333333,201.625,2.8017391304347825,,,,,,,,,,,,
Mushr18122023,,20.283333333333335,,37.44583333333333,105.58333333333333,3.42,,,,,,,,,,,,
Mushr19082023,,34.449999999999996,,54.75416666666666,199.41666666666666,5.985,,,,,,,,,,,,
Mushr19092023,,35.612500000000004,,43.92916666666667,171.875,4.132173913043479,,,,,,,,,,,,
Mushr19102023,,29.870833333333334,,60.42916666666667,170.58333333333334,4.6499999999999995,,,,,,,,,,,,
Mushr19112023,,24.258333333333336,,63.75833333333333,118.95833333333333,2.8200000000000003,,,,,,,,,,,,
Mushr19122023,,19.1875,,52.80416666666667,152.08333333333334,2.347826086956522,,,,,,,,,,,,
Mushr20082023,,35.05833333333333,,51.550000000000004,193.08333333333334,6.75,,,,,,,,,,,,
Mushr20092023,,34.920833333333334,,48.59166666666667,180.41666666666666,4.601739130434782,,,,,,,,,,,,
Mushr20102023,,30.129166666666666,,62.84583333333333,243.125,4.005,,,,,,,,,,,,
Mushr20112023,,25.643478260869564,,59.64782608695653,125.08333333333333,5.295,,,,,,,,,,,,
Mushr20122023,,20.2,,55.37916666666666,152.95833333333334,2.5043478260869567,,,,,,,,,,,,
Mushr21082023,,34.69166666666667,,51.11666666666667,193.04166666666666,6.105,,,,,,,,,,,,
Mushr21092023,,33.40833333333333,,57.57083333333333,190.41666666666666,3.9756521739130433,,,,,,,,,,,,
Mushr21102023,,30.604166666666668,,62.82916666666667,171.29166666666666,3.8454545454545457,,,,,,,,,,,,
Mushr21112023,,26.929166666666664,,58.824999999999996,173.125,6.18,,,,,,,,,,,,
Mushr21122023,,19.808333333333334,,59.42916666666667,184.0,3.427826086956522,,,,,,,,,,,,
Mushr22082023,,34.891666666666666,,52.6,192.83333333333334,5.28,,,,,,,,,,,,
Mushr22092023,,33.416666666666664,,59.1875,181.75,3.130434782608696,,,,,,,,,,,,
Mushr22102023,,30.541666666666668,,52.762499999999996,164.25,4.22608695652174,,,,,,,,,,,,
Mushr22112023,,25.891666666666666,,62.98333333333333,222.70833333333334,4.100869565217391,,,,,,,,,,,,
Mushr22122023,,20.016666666666666,,60.31666666666666,173.04166666666666,3.9000000000000004,,,,,,,,,,,,
Mushr23082023,,34.88333333333333,,62.09583333333333,192.375,6.0,,,,,,,,,,,,
Mushr23092023,,35.0625,,40.852631578947374,115.04166666666667,6.135000000000001,,,,,,,,,,,,
Mushr23102023,,30.320833333333336,,55.875,175.79166666666666,4.899130434782609,,,,,,,,,,,,
Mushr23112023,,25.0125,,53.99166666666667,164.33333333333334,3.045,,,,,,,,,,,,
Mushr23122023,,19.708333333333332,,61.44583333333333,175.95833333333334,3.4500000000000006,,,,,,,,,,,,
Mushr24082023,,35.65,,63.1875,202.75,3.84,,,,,,,,,,,,
Mushr24092023,,35.37916666666667,,25.08421052631579,133.625,6.195,,,,,,,,,,,,
Mushr24102023,,29.116666666666664,,54.8125,144.29166666666666,3.9763636363636365,,,,,,,,,,,,
Mushr24112023,,23.641666666666666,,62.65416666666667,173.25,2.94,,,,,,,,,,,,
Mushr24122023,,20.758333333333333,,58.65,177.125,2.488695652173913,,,,,,,,,,,,
Mushr25082023,,36.99166666666667,,47.39166666666667,194.91666666666666,4.95,,,,,,,,,,,,
Mushr25092023,,33.43333333333333,,26.916666666666668,187.20833333333334,4.125,,,,,,,,,,,,
Mushr25102023,,29.09166666666667,,49.44583333333333,144.75,4.63304347826087,,,,,,,,,,,,
Mushr25112023,,24.1125,,65.44166666666666,176.91666666666666,3.045,,,,,,,,,,,,
Mushr25122023,,21.495833333333334,,66.35000000000001,153.70833333333334,2.355,,,,,,,,,,,,
Mushr26082023,,36.49166666666667,,38.916666666666664,188.75,4.665,,,,,,,,,,,,
Mushr26092023,,34.24166666666667,,22.29090909090909,116.29166666666667,3.855,,,,,,,,,,,,
Mushr26102023,,27.376470588235293,,56.84705882352941,200.58823529411765,4.934117647058823,,,,,,,,,,,,
Mushr26112023,,24.179166666666664,,61.199999999999996,125.41666666666667,3.69,,,,,,,,,,,,
Mushr26122023,,22.375,,68.72500000000001,181.04166666666666,3.78,,,,,,,,,,,,
Mushr27082023,,36.229166666666664,,38.670833333333334,196.41666666666666,3.795,,,,,,,,,,,,
Mushr27092023,,33.40416666666667,,27.7375,147.75,5.1000000000000005,,,,,,,,,,,,
Mushr27102023,,26.5375,,61.75,225.55555555555554,2.92,,,,,,,,,,,,
Mushr27112023,,23.766666666666666,,62.87916666666666,179.5,2.973913043478261,,,,,,,,,,,,
Mushr27122023,,22.133333333333336,,66.55,174.33333333333334,3.2100000000000004,,,,,,,,,,,,
Mushr28082023,,35.375,,48.39166666666667,165.625,4.485,,,,,,,,,,,,
Mushr28092023,,32.74166666666667,,36.15833333333333,184.29166666666666,6.510000000000001,,,,,,,,,,,,
Mushr28102023,,27.316666666666666,,60.57083333333333,180.83333333333334,3.9450000000000003,,,,,,,,,,,,
Mushr28112023,,24.333333333333332,,63.62916666666666,164.5,3.5850000000000004,,,,,,,,,,,,
Mushr28122023,,20.583333333333332,,73.56666666666666,155.08333333333334,2.7900000000000005,,,,,,,,,,,,
Mushr29082023,,35.324999999999996,,43.6,178.33333333333334,5.325,,,,,,,,,,,,
Mushr29092023,,31.5,,53.425000000000004,176.0,4.287272727272728,,,,,,,,,,,,
Mushr29102023,,27.9875,,59.49166666666667,167.04166666666666,3.8973913043478263,,,,,,,,,,,,
Mushr29112023,,25.054166666666664,,64.49583333333334,195.125,5.205,,,,,,,,,,,,
Mushr29122023,,20.958333333333332,,68.42083333333333,201.375,2.332173913043478,,,,,,,,,,,,
Mushr30082023,,35.37083333333333,,43.09583333333333,143.54166666666666,6.27,,,,,,,,,,,,
Mushr30092023,,31.65833333333333,,53.725,208.66666666666666,3.765,,,,,,,,,,,,
Mushr30102023,,28.458333333333332,,54.375,156.58333333333334,3.787826086956522,,,,,,,,,,,,
Mushr30112023,,23.808333333333334,,62.2125,171.29166666666666,5.445,,,,,,,,,,,,
Mushr30122023,,21.583333333333332,,67.06666666666666,193.25,2.8330434782608696,,,,,,,,,,,,
Mushr31082023,,34.979166666666664,,49.3375,177.2608695652174,4.260000000000001,,,,,,,,,,,,
Mushr31102023,,28.07083333333333,,52.7125,171.04166666666666,3.72,,,,,,,,,,,,
Mushr31122023,,21.570833333333336,,72.39999999999999,194.875,3.146086956521739,,,,,,,,,,,,
NadAl01012023,,20.956,,65.22399999999999,210.48,4.4352,,,,,,,,,,,,
NadAl01022023,,22.736,,56.751999999999995,118.2,5.6448,,,,,,,,,,,,
NadAl01032023,,24.04,,54.751999999999995,203.08,5.5728,,,,,,,,,,,,
